product,review_original,source,review_date,original_rating,review_en,rating,threat_category
"Once my mom finds a product she loves, she’ll never let it go🤩 #skincare #korean #glowyskin","like the content like what they're putting together hot congratulations , keep up wonderful work",YouTube,,,"like the content like what they're putting together hot congratulations , keep up wonderful work",5.0,Neutral/Positive
"Once my mom finds a product she loves, she’ll never let it go🤩 #skincare #korean #glowyskin",i'm not seeing a ring on that finger.,YouTube,,,i'm not seeing a ring on that finger.,3.0,Neutral/Positive
"Once my mom finds a product she loves, she’ll never let it go🤩 #skincare #korean #glowyskin","i’m 52 and have similar skin.
i can honestly say, being half asian helps. my mom’s genetics was my lottery, but i also follow up with the same products i have used since the 90s.
dhc skincare is my holy grail and i will not be caught out with out it ❤",YouTube,,,"i’m 52 and have similar skin.
i can honestly say, being half asian helps. my mom’s genetics was my lottery, but i also follow up with the same products i have used since the 90s.
dhc skincare is my holy grail and i will not be caught out with out it ❤",3.0,Neutral/Positive
"Once my mom finds a product she loves, she’ll never let it go🤩 #skincare #korean #glowyskin",she looks 50 😂🤣🤣🤣,YouTube,,,she looks 50 😂🤣🤣🤣,3.0,Neutral/Positive
"Once my mom finds a product she loves, she’ll never let it go🤩 #skincare #korean #glowyskin",why does she have a grey cast jawline?,YouTube,,,why does she have a grey cast jawline?,3.0,Neutral/Positive
"Once my mom finds a product she loves, she’ll never let it go🤩 #skincare #korean #glowyskin","beautiful hair style 😍 
the products don't interest me",YouTube,,,"beautiful hair style 😍 
the products don't interest me",5.0,Neutral/Positive
"Once my mom finds a product she loves, she’ll never let it go🤩 #skincare #korean #glowyskin",all on boycott list! don't support the holocaust inflicted on the people of gaza!🇵🇸,YouTube,,,all on boycott list! don't support the holocaust inflicted on the people of gaza!🇵🇸,3.0,Neutral/Positive
"Once my mom finds a product she loves, she’ll never let it go🤩 #skincare #korean #glowyskin",i thought she was in late 30s 😂,YouTube,,,i thought she was in late 30s 😂,2.0,Neutral/Positive
"Once my mom finds a product she loves, she’ll never let it go🤩 #skincare #korean #glowyskin",shes 50 i though she was 39,YouTube,,,shes 50 i though she was 39,3.0,Neutral/Positive
"Once my mom finds a product she loves, she’ll never let it go🤩 #skincare #korean #glowyskin",boycotting 🇬🇱,YouTube,,,boycotting 🇬🇱,3.0,Neutral/Positive
Kiko Milano General,"les produits ont été réduits en taille.
rouge à lèvres longue durée qui casse au bout de 2/3 utisations.
idem pour le eyeshadow en stick  utilisé 2 fois et ça casse.....vraiment très déçu...je changerai de fournisseur",Trustpilot,2026-05-03T09:48:33.000Z,3.0,"products have been reduced in size.
long-lasting lipstick that breaks after 2/3 uses.
ditto for the eyeshadow stick used twice and it breaks...really very disappointed...I will change supplier",3.0,Neutral/Positive
Kiko Milano General,"me ha decepcionado muchísimo. hace 10 dias q hice un pedido on line y todavía no lo he recibido, no tenía ni idea q podrían tardar tanto. por supuesto,  no comprare nada más con ellos. de todas formas desde hace tiempo q han subido mucho los precios. empezó siendo una red de tiendas asequible y ahora están de una manera que son muy exclusivos. tampoco es para tanto. hay mejores productos en la competencia, como druni o primor que tienen mejor relación calidad precio y por supuesto el plazo de entrega en pedidos on line es muchísimo más rápido. no se cuando recibire lo q pedí,  pq tampoco fueron productos exclusivos...definitivamente no repetiré.",Trustpilot,2026-05-02T12:02:04.000Z,3.0,"It has disappointed me very much. I placed an order online 10 days ago and I still haven't received it, I had no idea it could take so long. Of course, I won't buy anything else from them. In any case, prices have risen a lot for a long time. It started as an affordable network of stores and now they are in a way that is very exclusive. It's not that big of a deal either. There are better products in the competition, such as druni or primor that have a better quality-price ratio and of course the delivery time for online orders is much faster. I don't know when I will receive what I ordered, because they weren't exclusive products either...I definitely won't repeat.",3.0,Neutral/Positive
Kiko Milano General,"i was at kiko milano 30/4/26 and i must say, your customer service rep clar was amazing, she helped me find my shade, market other product, that i will need and i got them. she did this with calmness and empathy… i  will surely, be coming back to manchester arndale for more products, due to this amazing service.",Trustpilot,2026-05-01T10:03:34.000Z,3.0,"i was at kiko milano 30/4/26 and i must say, your customer service rep clar was amazing, she helped me find my shade, market other product, that i will need and i got them. she did this with calmness and empathy… i  will surely, be coming back to manchester arndale for more products, due to this amazing service.",3.0,Neutral/Positive
Kiko Milano General,"i purchased a concealer and unsealed it to find there was barely any product in it, so little that the doe foot applicator couldn’t pick any of it up! unfortunately i didn’t get the receipt because i trusted this brand and have used this many times before so that leaves me with a empty concealer i spent £10 on  i should have just bought the hourglass concealer.",Trustpilot,2026-04-30T10:41:32.000Z,3.0,"i purchased a concealer and unsealed it to find there was barely any product in it, so little that the doe foot applicator couldn’t pick any of it up! unfortunately i didn’t get the receipt because i trusted this brand and have used this many times before so that leaves me with a empty concealer i spent £10 on  i should have just bought the hourglass concealer.",3.0,Neutral/Positive
Kiko Milano General,veelste druk. personeel niet behulpzaam en niet vriendelijk en veel producten niet verkrijgbaar in de winkel die wel op de site staan.,Trustpilot,2026-04-29T17:27:08.000Z,3.0,most pressure. staff not helpful and not friendly and many products not available in the store that are on the site.,3.0,Neutral/Positive
Kiko Milano General,"ordini perennemente in ritardo, anche oltre una settimana rispetto a quando si effettua l'ordine, problemi ricorrenti riguardo il tracciamento,  mancanza di un contatto diretto,rapido e  semplice di assistenza al post vendita . in poche parole... o comprate in negozio o passate alla concorrenza.",Trustpilot,2026-04-29T15:16:45.000Z,3.0,"orders perpetually late, even more than a week compared to when the order was placed, recurring problems regarding tracking, lack of direct, quick and simple after-sales assistance contact. in short... either buy in store or go to the competition.",3.0,Neutral/Positive
Kiko Milano General,"la dependienta del centro comercial de artea, bastante borde en el trato. la verdad que una lástima, no creo que vuelva a comprar en esta tienda.",Trustpilot,2026-04-25T12:03:47.000Z,3.0,"The saleswoman at the Artea shopping center, quite rude in her dealings. It's really a shame, I don't think I will buy from this store again.",3.0,Neutral/Positive
Kiko Milano General,"oggi al punto kiko presso il centro commerciale le befane di rimini, siamo state accolte da una bravissima commessa, rebecca, con tanta cortesia, competenza e solarità !!! brava rebecca♥️",Trustpilot,2026-04-24T21:10:57.000Z,3.0,"today at the kiko point at the le befane shopping center in rimini, we were welcomed by a very good sales assistant, rebecca, with such courtesy, competence and cheerfulness!!! well done rebecca♥️",3.0,Neutral/Positive
Kiko Milano General,"kiko cosmetics è uno di quei marchi che ti conquista subito. offre prodotti di qualità sorprendente a prezzi accessibili, con una scelta enorme che va dal make‑up alla skincare. molti clienti apprezzano la durata dei mascara, la pigmentazione degli ombretti e la resa dei rossetti, spesso paragonati a marchi molto più costosi. anche l’esperienza in negozio viene descritta in modo molto positivo: personale preparato, disponibile e capace di consigliare davvero ciò che serve. è un brand italiano che negli anni si è costruito una reputazione solida grazie a innovazione, sicurezza dei prodotti e attenzione ai dettagli. per chi cerca qualità senza spendere troppo, kiko è una scelta che difficilmente delude.",Trustpilot,2026-04-24T20:56:34.000Z,3.0,"kiko cosmetics is one of those brands that wins you over immediately. offers amazing quality products at affordable prices, with a huge choice ranging from make-up to skincare. many customers appreciate the durability of the mascaras, the pigmentation of the eyeshadows and the performance of the lipsticks, often compared to much more expensive brands. the in-store experience is also described in a very positive way: trained staff, available and able to really recommend what you need. is an Italian brand that has built a solid reputation over the years thanks to innovation, product safety and attention to detail. for those looking for quality without spending too much, kiko is a choice that is unlikely to disappoint.",3.0,Neutral/Positive
Kiko Milano General,"alcuni dei prodotti kiko non sono male ma altri aspetti del brand sono da bocciare: innanzitutto le commesse insistenti a dismisura, a tratti maleducate e irrispettose e sarà una prerogativa durante la selezione del personale perchè ho riscontrato la stessa cosa in diversi punti vendita in città differenti. prezzi che aumentano vertiginosamente nel giro di un paio di mesi e, a volte, la mancanza di corrispodenza del numero di un prodotto da un acquisto a quello successivo.",Trustpilot,2026-04-24T14:36:11.000Z,3.0,"some of the kiko products are not bad but other aspects of the brand are to be rejected: first of all the excessively insistent sales assistants, at times rude and disrespectful and this will be a prerogative during the selection of staff because I found the same thing in different stores in different cities. prices that skyrocket within a couple of months and, sometimes, the mismatch of a product number from one purchase to the next.",3.0,Neutral/Positive
Kiko Milano General,"sono costretto a lasciare una recensione molto negativa riguardo il kiko make-up milano è situato nel centro commerciale di cavallino lecce. 
non allego foto per privacy, 
nonostante l'attesa vicino ai prodotti che avrei voluto acquistare, le ragazze mi guardavano parlavano tra di loro, alla fine ha fatto cenno e una addirittura una risposta un attimo si è accostato e vicino a una porta , presumo del deposito,pensando di non essere vista, continuando la chiacchierata con la collega, beh ovviamente sono andata via 
peccato che non danno importanza il valore al lavoro, ci vorrebbero più controlli",Trustpilot,2026-04-22T16:01:53.000Z,3.0,"I am forced to leave a very negative review regarding Kiko make-up Milan which is located in the Cavallino Lecce shopping centre. 
I don't attach photos for privacy, 
despite the wait near the products I wanted to buy, the girls looked at me and talked to each other, in the end he made a sign and one even replied, for a moment he approached and near a door, I presume from the warehouse, thinking of not being seen, continuing the chat with the colleague, well obviously I left 
It's a shame that they don't give importance to the value of work, more controls would be needed",3.0,Neutral/Positive
